alpha,beta,solver_type,mc_run,distance_mean,distance_std,a1_acc_mean,a1_acc_std,a2_acc_mean,a2_acc_std,scenario_time,scenario_time_std,confidence_mean,confidence_std,N,dt_Solver,dt_Sim,a1_acc_limit,Human_PreDefined_Traj,Human_RandomWalk_Traj,d_init,Tf,pp_theta,pp_factor,Nmc,theta_des,x1_init_x,x1_init_y,x2_init_x,x2_init_y,x1_des_x,x1_des_y,num_obstacles
0.1,0.5,Centralized,32,6.965008896037487,0.043549538775646934,1.9510733986641533,1.0054382689413037,5.907532588397702,3.9415133763254,5.899999999999995,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,33,6.982778873057912,0.05667982462637494,1.5427352801484604,0.8352218907625607,5.853784823512347,4.338142654248233,6.199999999999994,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,34,6.942040723516476,0.03171946455955242,1.9903121439636657,0.9944749829625642,6.810307993262733,4.766290612002255,5.899999999999995,0.0,0.9997747751769912,0.0016613075981265094,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,35,6.950992099380687,0.030601030297387352,2.0311004693961388,1.0147734033706322,5.236931031609473,3.6691995700110653,5.599999999999996,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,36,6.963867039023884,0.042595776347948325,1.6122212376422376,0.8358338212926415,5.911525332738199,3.945797930655785,5.799999999999995,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,37,6.943243719983453,0.029572162319513373,1.8294380875608545,1.063952615030556,6.495846919130348,4.161850295909134,5.599999999999996,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,38,6.959518300825293,0.032751447229416746,1.8307438441445225,1.251972844750144,4.739463076701347,3.7626824359894786,5.599999999999996,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,39,6.947968609764478,0.03558971877489808,2.0204464699945053,0.8823103755712333,6.176823787420639,4.89257384508413,5.699999999999996,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,40,6.952332766674462,0.033836453150025037,1.7241983393300857,1.0006083256269025,5.9381044634359474,4.358451521198923,5.599999999999996,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,41,6.950280913471442,0.04150841786010464,1.953984885558,0.9376789302496078,5.7681989432263,4.201734490879197,5.699999999999996,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,42,6.9807889782474355,0.04581076068798473,1.971422134822452,1.0651385513437066,6.043954021866116,4.42124783961461,6.099999999999994,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,43,6.966012005008349,0.03905566291949837,2.149311668864538,0.9664457638592713,5.065744914744123,3.8717940556785444,5.899999999999995,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,44,6.950131070546668,0.028727664051412426,1.856525055548337,1.0013114019929807,6.236817104576712,4.981004761577977,5.699999999999996,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,45,6.96172380029332,0.04053581568454793,1.6835805255218013,1.1160916770193956,4.597496178168948,3.799616596697449,5.699999999999996,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,46,6.969494068409011,0.04993985077135657,1.865357022860969,0.9716410434363335,4.982258058243529,3.63758921188259,5.899999999999995,0.0,0.9999365046083537,0.00048771735755268286,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,47,6.9794076363371325,0.04668114780377461,1.7360647590696128,1.0736678490306748,5.58335770276566,4.254724474687959,5.899999999999995,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,48,6.94221030714054,0.033463815174000905,1.893791044002914,1.1140931433021486,5.85351010921503,4.234983287288769,5.799999999999995,0.0,0.9998659874871976,0.0007829926271123466,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,49,6.963523255449153,0.04113501881675219,2.021047201286191,0.9515326086262746,5.213226194008314,3.7032338535709233,5.599999999999996,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,50,6.962078579839744,0.04419680538260545,1.7768709415819295,1.0222676437226212,6.530756983656379,4.21117007309848,5.899999999999995,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,51,6.943667197322776,0.0279602070273039,1.9828338183785645,1.0724888670865347,5.36609275478176,3.8898014480512737,5.699999999999996,0.0,0.9989920100628042,0.003768640413006359,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,52,6.964535826239273,0.04113769568159032,1.6784386928841215,1.1656175881869237,5.545698288783539,3.573556979872225,5.799999999999995,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,53,6.950771854477601,0.03935275963698315,1.9675754460048522,1.031561371292425,6.663315380026537,4.358676112175591,5.699999999999996,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,54,6.967419725108085,0.04311084634256013,1.8274273042916205,0.9707493964312425,5.408247016836113,3.8126782025599986,5.899999999999995,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,55,6.957291913220914,0.029047304196941456,1.9307656930863486,1.1522847152443783,5.297140050221224,3.729508817127641,5.599999999999996,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,56,6.94244938587413,0.0347573079804925,1.9582612696754786,1.195295485542818,6.4094464586367215,4.304255116466121,5.899999999999995,0.0,0.9998422735013869,0.0010657689044816505,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,57,6.943184488934515,0.029218546212462265,1.997395661944523,1.2138131109867363,6.79210040797161,4.8752177345141,5.799999999999995,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,58,6.962491914495224,0.043981405765908435,1.751964996338829,0.9653320786132781,6.019930535830844,4.373796313552274,5.799999999999995,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,59,6.9635469740026466,0.03777847233011786,1.9148560588971815,0.9910767149564051,5.185879019266151,3.8644844946103993,5.699999999999996,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,60,6.966894463550487,0.04245271363549389,2.0872766756064944,1.1385153934025165,6.212913161730674,4.35726395855699,5.899999999999995,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,61,6.960034870697064,0.04084662519485329,1.9216822043356203,0.9934323623245411,6.034675632477344,4.314346754095152,5.799999999999995,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,62,6.959593501177284,0.036990416725701386,2.0097671797426595,1.104080685241917,5.023654260374956,3.852953980434554,5.599999999999996,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,63,6.9491069309673135,0.03261509893728797,1.9643626687255789,1.0687548415923764,6.25504438159146,4.115962602693898,5.699999999999996,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,64,6.964388388753055,0.0487027971941872,1.7233468241734717,0.9552062938090414,6.320458758169449,4.094766150835863,5.799999999999995,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,65,6.9465195044091095,0.030368833165810287,1.8965170918639098,0.9983636231563535,6.4337705362529345,3.945542366319542,5.699999999999996,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,66,6.953316171260945,0.0365034198036976,1.7471079088305692,1.02079803510544,6.847488760545566,4.518369558539262,5.699999999999996,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,67,6.944904350260608,0.03146147606270928,2.0025076620087963,0.8660279393185918,6.83394876527942,4.156206136332713,5.799999999999995,0.0,0.9999515440753106,0.00036902932806908714,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,68,6.943219198159763,0.03545686767706345,2.0193137708736124,1.0641829994273042,5.628985507466907,4.624769097567219,5.799999999999995,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,69,6.971259336427924,0.04189375937692436,1.8838159365359046,0.9505472855069085,5.248313014490325,4.004398498510597,5.999999999999995,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,70,6.965248130776252,0.044566579802494934,1.908743638268727,1.1491641586503172,6.571059483626714,4.121871546877323,5.999999999999995,0.0,0.9999624725005138,0.00023830287039508524,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,71,6.975874925749792,0.04853738745504778,1.910681075771042,1.022389485237331,4.564959025406762,3.696909636610295,6.099999999999994,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,72,6.963017392499363,0.0404952245972262,1.8237159929675046,0.9510846211849182,4.787244352623551,3.7402542830351466,5.699999999999996,0.0,0.9998445541785925,0.001139840707325783,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,73,6.936562714026247,0.025018601289072597,1.938059613947591,1.112946827868787,5.639055444061548,4.211151902681444,5.899999999999995,0.0,0.9999907558741309,7.100547811252135e-05,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,74,6.945014437671323,0.025567934147129847,2.0193034568237205,1.0979734232610272,5.395026894601259,4.0153359558216755,5.799999999999995,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,75,6.950890131353124,0.040161606823694664,1.6844590038507068,0.9395360263917638,7.478356260096615,4.735661637209083,5.799999999999995,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,76,6.946023605091326,0.03203391815938913,1.942718282297667,0.9762442895482449,5.962648524088883,3.9865003139439334,5.4999999999999964,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,77,6.945806623432203,0.032981963202272556,2.0277375599877803,1.1266517739808604,5.946127544109212,4.112075915742822,5.999999999999995,0.0,0.9999296892232873,0.0003897589901907877,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,78,6.982178375189668,0.04999165735022237,1.8462821082917544,0.9420768696110785,5.457709757291652,4.148445747070627,5.999999999999995,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,79,6.977594477280534,0.04527258802607241,1.7601452591919513,1.0014169871869774,5.429677226965028,3.9823328709091763,5.899999999999995,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,80,6.988260415964138,0.055457687027256924,1.8241596214855764,0.9440627846404855,4.545671929132886,3.9749082017483044,6.099999999999994,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,81,6.9498151478717,0.03642979616674582,1.8387602069845683,1.0295652304277099,6.640047579963203,4.2655984672324,5.699999999999996,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,82,6.960207009745391,0.04321432375846796,1.738652140146809,0.9399244736316479,6.156640270816827,4.689741292531922,5.799999999999995,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,83,6.950245101589,0.03216258943605228,1.9447798973089665,0.9239138760519828,5.784560585523748,4.147851034156447,5.699999999999996,0.0,0.9999627613267899,0.0002811458173250858,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,84,6.9606627255654985,0.04045080574417371,1.8226993296595646,0.9881010159860278,5.827632269634405,4.16734047907317,5.799999999999995,0.0,0.9999834492265829,0.0001260469350716343,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,85,6.968062096266743,0.03463036342371501,1.8419046005425779,1.0529308640250932,5.637792030096974,4.2136244409126915,5.799999999999995,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,86,6.941399676558995,0.02761787405954336,2.064353555167547,0.9759271109276446,6.055471284502092,4.218859523220629,5.699999999999996,0.0,0.9998465255474006,0.0007019566529217623,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,87,6.968744941441551,0.040894026619282486,1.9087637444449777,1.1297595467461738,4.962011276914308,3.7888414863787747,5.799999999999995,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,88,6.941973820394075,0.02785996390970664,2.041360460138048,1.3130947174564485,6.44221075288176,4.345788703655409,5.699999999999996,0.0,0.9998470922301628,0.0011544283461381465,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,89,6.975622586864667,0.046259964678207414,1.7258018803265573,1.0136058696658232,4.955119934852036,4.203625242757351,5.999999999999995,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,90,6.954603397936239,0.03885886687682002,1.9792155132593323,0.975017889918758,6.240273747604601,4.332762702324832,5.799999999999995,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,91,6.944976066475699,0.024287618407955038,1.918824272372757,1.1289717363742435,5.197021846189266,4.426254109738251,5.4999999999999964,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,92,6.955470160317277,0.04358428288801872,1.765992743113354,0.9570411972695166,5.473544103782135,4.1207990325738395,5.799999999999995,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,93,6.9832854852887305,0.04845414561086516,1.909498685159555,0.9420381694839467,5.158516378339481,3.776571189793445,6.199999999999994,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,94,6.949551307116682,0.03652006862926742,1.7010577182542819,1.0645840648560092,5.142805786291045,4.088996571414583,5.699999999999996,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,95,6.948636798286177,0.032450374404050415,1.8664020185899397,1.057775149977688,6.634515681560866,4.954348955922512,5.599999999999996,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,96,6.9502758335101795,0.034917804371936194,1.8121708898932685,1.0451735590861115,6.329087018856385,3.9275162362766123,5.799999999999995,0.0,0.999876768159755,0.000729978472606234,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,97,6.960206748343077,0.0461195330744363,1.6592377760573818,0.8984707374721923,6.278661835562314,4.15341403603154,5.799999999999995,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,98,6.946924360865539,0.026421248405989074,2.0789093158898817,0.935098715419799,5.378722872477732,4.114578679174922,5.699999999999996,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,99,6.951113759153516,0.04053521418638908,1.8260626265646944,1.1144934858126687,5.479126388802136,3.9573065793270135,5.799999999999995,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.1,0.5,Centralized,100,6.939297080277185,0.021149268198487635,1.8266792814828396,1.2227347147280172,5.047321936362399,3.7085226188213487,5.699999999999996,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.2,0.5,Centralized,1,6.950770060121098,0.03855945789521246,0.6841285436394294,0.7020054162968001,6.35016510889838,3.406307547935606,5.699999999999996,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.2,0.5,Centralized,2,6.982021412179053,0.05527151158621179,1.8371897304710287,0.9676444718590707,5.209690338116298,3.825765721869714,5.999999999999995,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.2,0.5,Centralized,3,6.964556391407064,0.04622086305617794,1.8973234281003923,1.114677431928257,6.524777485505669,4.801240065668526,5.899999999999995,0.0,0.9997006913294021,0.0013701258506083744,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.2,0.5,Centralized,4,6.9665156480675785,0.04588818678402762,1.856464145004399,0.898057380977606,7.102806665444235,4.954433380017511,5.899999999999995,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.2,0.5,Centralized,5,6.957774661579705,0.043665860816663744,1.6679777067076271,0.9386051736733034,6.950832602143276,4.595360223756604,5.799999999999995,0.0,0.9999275188942878,0.00039323869749495683,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
0.2,0.5,Centralized,6,6.979756078640799,0.05400513404588519,1.9897091975240186,1.0095328374421715,5.503274003660867,4.050197462843796,6.099999999999994,0.0,1.0,0.0,5,0.1,0.1,10.0,1.0,0.0,7.0,15.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-6.449747468305834,1.5502525316941682,8.0,-0.0,0.0
