t,x1,y1,x2,y2,vx_cmd,vy_cmd,solve_ok
7.652267847061157227e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485889705876277778e-01,2.022133344630020257e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.679155282974243164e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485839155938056377e-01,2.022135499680129289e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.711811630725860596e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485425565534429060e-01,2.022148683516090006e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.729165008068084717e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485875919529489719e-01,2.022133851700634199e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.753989887237548828e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485885110427348055e-01,2.022133344630020257e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.770486719608306885e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485784010550905809e-01,2.022140063315653880e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.809009430408477783e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485889705876277778e-01,2.022133344630020257e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.829320683479309082e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485894301325206945e-01,2.022133724932980492e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.850765521526336670e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485857537733773048e-01,2.022134232003594434e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.869502129554748535e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485875919529489719e-01,2.022133598165327228e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.889433658123016357e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485816178693410539e-01,2.022135499680129289e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.915109188556671143e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485692101572322454e-01,2.022140823921574793e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.946484026908874512e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485880514978418887e-01,2.022133724932980492e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.978208343982696533e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485926469467711120e-01,2.022132076953485402e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.013035175800323486e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485250938475119575e-01,2.022151472404466244e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.037899575233459473e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485857537733773048e-01,2.022134358771248142e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.055714638233184814e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485820774142339706e-01,2.022135499680129289e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.104435529708862305e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485439351881216563e-01,2.022149190586703948e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.127159430980682373e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485875919529489719e-01,2.022134105235941171e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.148374717235565186e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485843751386985545e-01,2.022136513821357173e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.177031695842742920e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485526665410871305e-01,2.022144753718832177e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.199495298862457275e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485848346835914713e-01,2.022134485538901405e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.220484600067138672e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485816178693410539e-01,2.022135499680129289e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.253026337623596191e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485885110427348055e-01,2.022133851700634199e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.271941480636596680e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485903492223065281e-01,2.022137147659624379e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.301451685428619385e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485806987795552203e-01,2.022135879983089524e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.325549843311309814e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485820774142339706e-01,2.022135246144822318e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.352402162551879883e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485852942284843881e-01,2.022134358771248142e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.390977227687835693e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485875919529489719e-01,2.022133724932980492e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.404098367691040039e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485875919529489719e-01,2.022133471397673521e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.431221163272857666e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485894301325206945e-01,2.022132964327060023e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.456812665462493896e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485476115472649905e-01,2.022146021395367033e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.489512519836425781e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485871324080560552e-01,2.022133851700634199e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.543287801742553711e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485843751386985545e-01,2.022134612306555113e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.567565567493438721e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485788605999834977e-01,2.022136767356663700e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.599382603168487549e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485898896774136113e-01,2.022133598165327228e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.623751399517059326e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485880514978418887e-01,2.022133978468287463e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.641698491573333740e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485885110427348055e-01,2.022133217862366994e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.695389506816864014e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485843751386985545e-01,2.022134612306555113e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.717073886394500732e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485857537733773048e-01,2.022134232003594434e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.742484693527221680e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485866728631631384e-01,2.022133851700634199e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.767599940299987793e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485563429002304647e-01,2.022145007254139149e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.801504580974578857e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485871324080560552e-01,2.022134358771248142e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.824352314472198486e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485857537733773048e-01,2.022134232003594434e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.849959702491760254e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485733460612684964e-01,2.022139049174426439e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.879574036598205566e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485517474513012970e-01,2.022144626951178914e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.894285032749176025e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485885110427348055e-01,2.022132964327060023e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.925390226840972900e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485866728631631384e-01,2.022133978468287463e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.959226086139678955e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485871324080560552e-01,2.022133851700634199e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.985654246807098389e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485761033306259971e-01,2.022137781497891584e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.021289472579956055e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485829965040198042e-01,2.022135246144822318e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.045452370643615723e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485875919529489719e-01,2.022133978468287463e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.079524705410003662e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485871324080560552e-01,2.022134358771248142e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.097659881114959717e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485875919529489719e-01,2.022133851700634199e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.139311947822570801e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485889705876277778e-01,2.022133217862366994e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.158461458683013916e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485852942284843881e-01,2.022134105235941171e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.185711197853088379e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485857537733773048e-01,2.022134992609515347e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.212689144611358643e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485843751386985545e-01,2.022135119377168611e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.260952010154724121e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485512879064083802e-01,2.022144880486485885e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.292935140132904053e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485871324080560552e-01,2.022133978468287463e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.341329336166381836e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485613978940526048e-01,2.022142091598109648e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.360558066368103027e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485655337980888557e-01,2.022186079973863126e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.388918595314025879e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.484377803178572708e-01,2.022175177955664704e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.406344182491302490e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485889705876277778e-01,2.022133598165327228e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.440139906406402588e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485871324080560552e-01,2.022133851700634199e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.459593269824981689e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485747246959472467e-01,2.022137527962584613e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.476018431186676025e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485862133182702216e-01,2.022133851700634199e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.500435569286346436e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485875919529489719e-01,2.022133978468287463e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.526687083244323730e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485871324080560552e-01,2.022133724932980492e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.565511159896850586e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485797796897693868e-01,2.022135879983089524e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.585568165779113770e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485715078816968293e-01,2.022139175942079703e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.610476591587066650e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485857537733773048e-01,2.022134612306555113e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.647851645946502686e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485862133182702216e-01,2.022134232003594434e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.676819782257080078e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485692101572322454e-01,2.022139556245040382e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.696910879611968994e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485875919529489719e-01,2.022133598165327228e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.742814176082611084e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485839155938056377e-01,2.022134865841862084e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.769987287521362305e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485871324080560552e-01,2.022133724932980492e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.802723402976989746e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485871324080560552e-01,2.022133978468287463e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.830211310386657715e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485852942284843881e-01,2.022134358771248142e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.856715965270996094e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485894301325206945e-01,2.022133091094713286e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.898233125209808350e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485889705876277778e-01,2.022132710791753052e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.930657584667205811e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485678315225534396e-01,2.022140443618614558e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.958456928730010986e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485797796897693868e-01,2.022136260286050202e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.997064034938812256e+02,7.000000000000000000e+00,0.000000000000000000e+00,-3.485843751386985545e-01,2.022134485538901405e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.002547132253646851e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485857537733773048e-01,2.022134739074208376e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.004863226175308228e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485857537733773048e-01,2.022134232003594434e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.007345144033432007e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485871324080560552e-01,2.022134739074208376e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.010047703027725220e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485885110427348055e-01,2.022133344630020257e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.013180561304092407e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485816178693410539e-01,2.022134865841862084e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.015575848340988159e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485545047206587976e-01,2.022146401698327267e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.018357092142105103e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485834560489127210e-01,2.022134992609515347e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.020759617805480957e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485701292470180790e-01,2.022140443618614558e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.023390685081481934e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485834560489127210e-01,2.022135246144822318e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.026849918127059937e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485871324080560552e-01,2.022134358771248142e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.029563280344009399e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485871324080560552e-01,2.022133724932980492e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.031978682041168213e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485894301325206945e-01,2.022133217862366994e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.034701080322265625e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485839155938056377e-01,2.022134739074208376e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.037778586864471436e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485839155938056377e-01,2.022135372912475582e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.040277768373489380e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485848346835914713e-01,2.022134358771248142e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.043008624553680420e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485839155938056377e-01,2.022136640589010437e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.045593368530273438e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485871324080560552e-01,2.022134105235941171e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.051562031030654907e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485848346835914713e-01,2.022135119377168611e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.054960450410842896e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485880514978418887e-01,2.022133724932980492e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.058252909898757935e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485862133182702216e-01,2.022134105235941171e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.060414768457412720e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485875919529489719e-01,2.022133598165327228e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.063651665449142456e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485434756432287395e-01,2.022147415839555151e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.067380926132202148e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485747246959472467e-01,2.022137781497891584e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.070331435918807983e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485885110427348055e-01,2.022133471397673521e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.075536329746246338e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485825369591268874e-01,2.022135626447782553e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.078225806951522827e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485857537733773048e-01,2.022134358771248142e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.081536965847015381e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485765628755189138e-01,2.022137147659624379e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.084275675296783447e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485439351881216563e-01,2.022148429980783035e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.087047271728515625e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485862133182702216e-01,2.022134612306555113e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.090280823945999146e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485866728631631384e-01,2.022133978468287463e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.092894128322601318e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485875919529489719e-01,2.022133978468287463e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.095032359600067139e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485875919529489719e-01,2.022133598165327228e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.096617885589599609e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485875919529489719e-01,2.022133471397673521e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.099495965242385864e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485816178693410539e-01,2.022135753215436260e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.101339493513107300e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485866728631631384e-01,2.022133724932980492e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.103270042419433594e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485825369591268874e-01,2.022135372912475582e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.107490274906158447e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485908087671994449e-01,2.022134739074208376e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.110321750879287720e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485733460612684964e-01,2.022138922406772732e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.113311538696289062e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485885110427348055e-01,2.022133471397673521e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.115905128479003906e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485848346835914713e-01,2.022134358771248142e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.118690140008926392e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485894301325206945e-01,2.022133091094713286e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.121643884658813477e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485852942284843881e-01,2.022134358771248142e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.124858742713928223e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485710483368039125e-01,2.022138288568505526e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.126806252241134644e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485912683120923616e-01,2.022132584024099344e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.130220504045486450e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485862133182702216e-01,2.022134612306555113e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.132284188747406006e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485885110427348055e-01,2.022133217862366994e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.134304183244705200e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485788605999834977e-01,2.022135879983089524e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.136425783157348633e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485843751386985545e-01,2.022134739074208376e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.141747380256652832e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485857537733773048e-01,2.022134105235941171e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.144785141706466675e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485885110427348055e-01,2.022133471397673521e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.147789299726486206e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.483886090143149539e-01,2.022189122397546335e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.150489278793334961e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485889705876277778e-01,2.022133091094713286e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.153438472032546997e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485852942284843881e-01,2.022134358771248142e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.156961350202560425e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485898896774136113e-01,2.022133598165327228e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.159163577795028687e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485866728631631384e-01,2.022134358771248142e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.161948329687118530e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485806987795552203e-01,2.022136006750743231e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.165062648773193359e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485834560489127210e-01,2.022134865841862084e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.168319592952728271e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485866728631631384e-01,2.022134105235941171e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.172156452178955078e+03,7.000000000000000000e+00,0.000000000000000000e+00,-3.485862133182702216e-01,2.022134232003594434e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
